CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CXQROO,FXMQROO,PAN_PRD_CXQROO,PAN_PRD,PAN_CXQROO,PRD_CXQROO,PVEM_PT_MORENA_FXMQROO,PVEM_PT_MORENA,PVEM_PT_FXMQROO,PVEM_MORENA_FXMQROO,PT_MORENA_FXMQROO,PVEM_PT,PVEM_MORENA,PVEM_FXMQROO,PT_MORENA,PT_FXMQROO,MORENA_FXMQROO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,826,11,166,30,51,702,42,223,509,80,16,72,10,10,3,0,4,1,0,0,1,1,14,9,5,1,4,1954,1,110,2065,7658
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,827,1,15,6,5,46,0,30,69,7,1,2,2,1,0,0,0,2,0,0,0,0,3,0,0,0,0,189,0,16,205,567
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,828,2,51,15,8,40,9,61,187,14,4,10,2,1,0,0,1,2,1,0,0,0,1,0,2,0,0,409,1,15,425,1111
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,829,1,15,5,3,88,5,41,69,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237,0,13,250,599
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,830,2,44,7,3,44,7,51,102,14,8,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,287,1,8,296,927
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,831,1,16,3,7,59,6,27,80,0,0,8,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,211,1,10,222,507
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,832,2,42,10,6,38,7,46,141,5,3,10,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0,316,1,10,327,785
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,833,1,35,11,19,57,6,28,98,12,1,8,0,0,0,0,2,0,0,0,0,0,4,1,1,0,1,284,1,11,296,723
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,834,1,20,10,6,60,5,41,78,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,18,260,556
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,835,1,26,5,2,82,6,41,52,7,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,226,0,11,237,504
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,836,1,60,4,4,45,5,41,104,13,4,3,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,289,0,6,295,630
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,837,1,46,8,8,94,5,52,106,9,4,7,0,0,0,0,0,0,0,0,0,2,3,0,1,0,1,346,1,21,368,741
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,838,1,17,3,2,38,5,19,57,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,15,165,356
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,839,2,47,5,8,101,8,48,140,28,3,10,2,10,0,1,2,1,0,0,0,0,2,0,1,0,0,417,0,17,434,1306
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,840,1,29,8,12,56,5,36,70,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,16,258,566
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,841,2,33,14,8,69,9,61,150,14,1,7,1,0,0,0,1,3,0,1,0,0,0,0,1,1,0,374,2,15,391,938
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,842,2,30,7,13,99,3,79,125,16,1,8,2,5,2,0,1,0,0,1,0,0,0,0,3,0,0,395,2,14,411,890
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,843,1,25,5,5,49,4,36,85,2,1,9,1,3,0,0,1,0,0,0,0,0,5,0,1,0,0,232,0,5,237,494
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,844,1,43,7,25,81,6,30,78,16,7,12,2,2,0,0,3,0,0,0,0,0,3,0,0,0,3,318,0,31,349,643
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,845,2,25,7,10,128,8,45,84,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,2,13,342,760
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,846,2,32,4,5,111,7,32,132,12,2,16,0,2,1,0,3,0,0,0,0,0,2,1,0,0,1,363,1,25,389,1098
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,847,2,28,13,2,118,8,42,86,12,7,11,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,334,0,19,353,1030
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,848,2,32,10,8,102,7,44,115,7,1,10,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,341,0,13,354,1144
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,849,2,24,3,5,181,13,46,113,10,4,3,2,1,0,0,1,2,0,1,1,0,0,1,1,1,0,413,0,14,427,1190
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,850,2,24,10,2,137,10,54,108,14,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,365,0,11,376,1021
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,851,2,19,5,5,143,8,47,97,5,1,12,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,349,0,19,368,1190
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,852,3,59,12,8,66,17,108,220,16,2,3,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,517,0,14,531,1812
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,853,2,18,5,3,65,9,38,61,12,7,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,225,0,15,240,756
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,854,2,53,19,1,62,6,98,173,21,1,2,0,2,0,0,1,1,0,0,0,1,1,1,0,0,0,443,0,23,466,1227
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,855,2,39,12,9,43,4,62,135,16,3,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,336,1,15,352,924
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,856,1,20,4,4,44,6,29,79,4,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,196,1,3,200,611
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,858,1,18,3,3,29,1,36,83,10,0,2,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,190,0,7,197,627
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1022,2,23,12,5,52,6,57,101,3,1,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,269,0,5,274,1237
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1023,5,64,16,13,70,14,115,183,11,3,6,1,2,0,0,1,1,0,0,0,0,2,0,2,0,0,504,4,16,524,3001
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1024,1,18,0,3,16,3,19,44,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,8,120,580
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1025,3,56,31,5,161,12,86,197,19,3,11,1,1,0,0,0,2,0,0,0,0,2,2,0,1,0,590,1,22,613,2117
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1026,3,25,10,3,72,1,41,92,6,1,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,266,0,9,275,2030
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1027,4,58,13,12,104,11,85,178,22,3,3,2,0,1,0,0,0,0,0,0,0,0,5,0,1,0,498,0,12,510,2371
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1028,3,50,13,6,111,8,79,188,13,6,7,3,0,0,0,1,0,0,1,0,1,4,0,1,0,0,492,0,25,517,1728
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1029,2,21,15,2,60,5,46,84,16,2,1,0,1,0,0,2,0,1,1,1,1,1,0,1,0,0,261,0,7,268,1146
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1030,2,50,13,8,94,8,59,141,13,4,3,1,2,0,0,1,1,0,0,0,0,5,0,2,1,0,406,0,13,419,1177
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1031,3,73,23,7,180,9,97,202,20,5,10,1,0,0,0,4,1,0,0,0,0,2,0,1,0,0,635,0,36,671,2240
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1032,4,36,10,9,222,12,56,165,20,2,6,3,0,0,0,2,0,1,0,0,0,1,2,0,0,0,547,2,12,561,2617
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1033,4,55,17,6,125,15,104,189,21,4,12,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,554,1,30,585,2514
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1034,4,39,12,10,150,10,75,147,16,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471,0,25,496,2580
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1035,1,28,4,3,15,3,34,41,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137,0,7,144,458
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1036,2,23,9,9,81,1,17,52,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202,0,12,214,1050
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1037,3,37,5,3,146,16,52,133,15,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,1,11,433,1981
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1038,2,18,1,5,131,4,34,78,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,18,306,1251
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1039,4,44,13,13,146,10,64,168,26,2,23,2,3,3,0,0,3,0,0,0,1,4,0,1,0,0,526,1,30,557,2270
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1040,2,59,13,7,97,11,63,164,15,4,17,1,0,0,0,0,0,1,0,0,0,3,0,3,0,0,458,0,19,477,1145
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1041,4,37,14,8,187,17,80,145,19,5,8,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,530,0,23,553,2282
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1042,2,34,4,2,90,9,70,147,11,1,9,2,0,0,0,0,0,0,0,0,0,1,2,1,1,1,385,1,31,417,1231
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1043,2,34,8,5,129,5,64,109,10,7,9,1,1,0,0,0,2,3,0,0,0,0,0,0,0,1,388,0,16,404,1355
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1044,2,23,4,2,62,4,39,60,9,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,214,2,10,226,877
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1045,2,15,12,2,57,2,26,66,10,3,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,201,0,16,217,867
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1046,1,10,8,1,37,2,25,37,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,7,132,537
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1047,2,45,21,2,50,5,57,108,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,11,327,1262
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1048,2,5,5,3,81,1,29,50,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,181,0,6,187,887
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1049,2,25,9,5,66,8,41,102,4,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,275,0,8,283,1169
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1050,2,28,6,10,80,3,45,98,5,2,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,283,1,20,304,1140
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1051,1,22,3,5,47,2,34,42,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,10,180,614
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1052,2,21,5,9,83,6,40,77,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,265,0,20,285,1025
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1053,2,14,3,6,76,5,39,72,5,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,229,1,7,237,770
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1054,3,46,10,5,140,9,94,158,14,9,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,496,1,16,513,1814
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1055,1,14,2,4,63,2,18,49,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,10,165,470
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1056,2,26,9,3,87,6,46,112,5,2,8,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,311,0,14,325,957
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1057,3,43,15,4,70,24,58,68,11,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,300,1,12,313,1608
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1058,2,24,12,3,78,10,49,103,12,4,4,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,304,0,20,324,1203
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1059,4,41,13,14,281,25,130,222,25,2,20,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,779,1,31,811,2741
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1060,2,18,6,3,46,5,25,73,6,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,4,210,1129
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1061,2,23,4,8,125,6,37,82,6,1,3,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,300,0,12,312,1257
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1062,4,51,11,12,210,18,52,172,32,4,25,1,0,0,0,4,1,0,1,0,0,3,0,2,0,0,599,0,30,629,2362
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1063,2,13,7,5,103,4,30,82,28,0,8,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,285,0,9,294,971
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1064,2,34,3,2,76,10,31,94,16,2,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,278,0,11,289,1169
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1065,2,20,6,4,152,6,32,72,6,1,5,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,311,0,24,335,1067
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1066,4,57,11,16,236,14,72,214,30,12,12,0,4,0,0,5,2,0,0,0,1,4,0,2,0,0,692,0,34,726,2591
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1067,1,11,3,1,60,1,22,45,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,1,164,591
,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,1068,2,17,4,6,85,5,37,91,19,6,5,2,1,0,0,1,0,1,1,1,0,0,0,1,0,1,284,0,16,300,1219
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,492,4,86,11,20,153,20,114,300,24,7,8,1,2,1,0,4,4,1,1,1,1,3,0,1,0,1,764,4,34,802,2799
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,493,3,30,3,3,87,8,60,159,15,5,1,0,0,0,0,6,1,0,0,0,0,3,0,2,0,0,383,0,20,403,1525
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,494,1,20,7,9,57,9,40,83,8,2,1,1,0,0,0,0,2,0,0,0,1,2,0,1,0,0,243,0,9,252,730
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,495,1,9,5,2,24,6,36,89,10,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,187,0,7,194,508
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,496,1,15,4,4,26,4,31,102,11,1,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,206,0,9,215,513
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,497,3,36,8,9,115,18,86,216,27,3,8,1,1,0,0,3,2,0,0,0,1,5,1,2,0,0,542,0,21,563,1672
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,498,5,84,17,25,195,34,161,416,70,2,12,1,2,0,0,3,2,0,1,0,0,6,0,6,0,3,1040,1,34,1075,3092
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,499,1,14,4,2,48,1,44,75,9,2,5,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,210,0,10,220,636
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,500,2,30,9,10,46,10,67,155,22,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,355,0,9,364,1125
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,501,1,9,6,3,34,7,22,95,12,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,195,1,6,202,530
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,502,2,24,1,7,106,7,64,145,15,1,6,0,1,1,0,1,1,0,0,0,0,5,0,0,0,0,385,0,17,402,1101
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,503,2,23,7,1,74,7,52,107,13,2,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,295,0,6,301,857
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,504,2,25,4,3,97,10,61,124,11,1,6,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,349,0,14,363,938
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,505,2,14,3,8,62,10,61,119,10,2,2,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,297,0,14,311,769
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,506,1,20,8,4,33,7,41,96,32,4,9,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,260,0,9,269,713
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,507,1,17,2,3,24,8,48,80,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,9,202,537
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,508,1,14,7,6,80,7,39,100,6,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,268,0,10,278,710
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,509,1,11,2,4,28,7,22,66,5,2,0,2,2,0,0,0,0,0,1,1,0,1,0,1,0,0,155,0,8,163,407
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,510,3,39,9,9,240,8,90,179,34,4,9,0,1,0,0,2,1,2,0,0,0,5,2,1,0,1,636,0,48,684,1646
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,511,2,25,12,12,76,7,57,146,34,8,6,1,1,0,0,2,0,0,0,0,1,2,0,2,0,0,392,0,11,403,1281
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,512,1,14,12,8,28,5,29,91,10,2,1,2,1,0,0,0,1,0,0,0,0,2,0,2,0,0,208,0,14,222,593
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,513,1,11,6,2,55,3,27,65,9,3,3,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,190,1,5,196,628
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,514,2,16,4,3,82,4,60,98,7,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,286,1,4,291,790
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,515,1,24,2,3,35,5,43,79,8,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,210,0,12,222,683
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,516,2,43,6,10,98,14,58,174,22,7,4,0,0,0,0,2,2,0,0,0,0,3,0,0,3,0,446,3,33,482,1373
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,517,1,11,2,5,46,4,32,68,5,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,178,0,7,185,545
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,518,2,50,4,7,72,8,72,141,27,2,5,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,397,0,15,412,1255
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,519,2,36,4,7,22,13,65,141,23,3,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,323,0,21,344,911
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,520,2,29,4,7,187,7,58,149,12,1,4,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,464,0,13,477,1274
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,521,2,38,4,5,132,10,60,165,15,0,7,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,441,0,15,456,1207
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,522,3,56,27,19,203,17,129,216,44,7,8,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,732,0,21,753,1829
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,523,1,24,7,3,53,5,33,89,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,16,238,573
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,524,1,13,4,2,84,7,53,78,10,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,258,1,14,273,619
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,525,2,31,11,14,153,22,88,176,31,2,2,1,0,0,0,0,2,0,1,0,0,4,0,3,0,0,541,0,23,564,1306
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,526,2,12,12,6,196,13,43,103,7,5,2,0,0,0,0,2,1,0,1,0,1,3,0,0,0,1,408,0,14,422,842
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,527,2,20,3,3,139,8,49,123,17,0,5,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,373,0,20,393,897
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,528,2,30,8,8,93,7,40,137,27,4,1,4,1,0,0,0,0,0,0,0,5,1,2,2,1,0,371,0,25,396,953
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,529,2,26,11,7,70,5,68,115,24,3,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,337,0,7,344,855
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,530,2,24,19,9,79,4,61,140,25,1,4,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0,374,0,15,389,959
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,531,2,24,10,9,88,9,60,160,22,4,7,1,0,0,0,0,1,0,0,0,1,5,0,2,0,0,403,0,16,419,1123
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,532,2,26,6,10,64,14,40,129,17,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,315,0,23,338,782
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,533,2,47,12,8,57,18,97,191,23,2,4,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3,468,0,20,488,1172
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,534,2,14,12,12,144,5,55,128,32,0,3,2,0,0,0,1,0,0,2,0,0,0,0,3,2,0,415,0,21,436,881
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,535,2,39,4,6,32,10,63,157,22,4,9,1,0,1,0,1,1,0,1,0,0,1,0,2,0,0,354,0,15,369,939
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,536,3,52,6,12,57,11,99,201,23,4,3,1,0,0,0,2,1,0,1,0,0,1,0,2,0,0,476,0,12,488,1503
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,537,1,23,6,4,33,5,42,96,12,4,2,1,0,0,0,0,1,0,0,0,0,3,0,2,0,1,235,0,6,241,592
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,538,2,43,15,12,38,5,83,159,18,1,5,0,0,0,0,2,5,0,0,0,0,0,0,2,0,0,388,0,9,397,937
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,539,2,32,5,6,62,6,47,119,15,3,1,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,302,0,15,317,855
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,543,1,47,7,4,29,22,53,114,22,3,5,1,2,0,0,3,2,0,0,0,0,2,0,4,0,0,320,0,7,327,730
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,544,2,22,11,7,81,4,44,122,18,3,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,0,321,1,13,335,837
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,545,1,16,16,5,43,1,53,113,12,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,267,0,13,280,715
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,546,2,33,7,3,92,5,69,101,18,5,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,339,0,21,360,812
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,547,2,36,7,6,107,4,58,105,17,0,6,1,0,0,0,1,1,0,1,0,1,3,0,0,0,0,354,0,22,376,866
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,548,2,37,11,5,148,12,81,178,15,5,5,1,1,0,0,1,3,0,0,0,0,0,0,5,1,0,509,0,23,532,1297
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,549,1,20,10,2,96,9,42,121,15,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321,0,20,341,747
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,550,1,13,7,6,85,1,48,92,19,3,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,283,0,17,300,698
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,551,2,24,8,5,116,5,63,117,14,4,2,1,0,0,0,1,4,2,0,0,0,1,0,0,0,0,367,0,13,380,979
,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,552,1,15,18,3,85,4,38,93,16,2,2,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,283,0,10,293,709
