CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANALH,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA_PANALH,PT_MORENA,PT_PANALH,MORENA_PANALH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,4,HUEJUTLA DE REYES,25,HUAUTLA,428,1,23,85,5,5,2,3,159,48,6,0,1,1,3,1,1,2,345,0,5,350,624
5,13,HIDALGO,4,HUEJUTLA DE REYES,25,HUAUTLA,429,2,97,344,7,6,13,11,156,26,2,0,0,2,2,1,0,1,668,0,18,686,972
5,13,HIDALGO,4,HUEJUTLA DE REYES,25,HUAUTLA,430,1,13,94,1,3,15,4,147,39,0,0,0,2,1,1,1,0,321,0,11,332,517
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,457,7,70,368,20,21,37,37,1294,212,12,6,2,0,19,6,1,20,2125,0,49,2174,4172
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,458,2,24,164,4,3,15,13,461,115,4,0,0,0,8,1,0,8,820,1,7,828,1400
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,459,5,38,341,3,16,24,40,1087,315,8,5,0,0,19,3,0,11,1910,0,22,1932,3477
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,460,9,49,584,2,15,38,60,1977,449,12,7,0,1,28,3,0,27,3252,3,44,3299,5736
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,461,4,57,362,9,12,27,25,1176,292,13,1,0,0,24,4,0,14,2016,0,22,2038,1805
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,462,2,26,181,4,4,8,21,360,111,8,1,0,0,4,1,0,4,733,1,8,742,1240
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,463,3,12,176,1,5,11,12,540,167,5,0,0,0,8,0,1,2,940,0,7,947,1539
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,464,4,21,206,3,13,13,33,1015,231,7,2,0,0,13,0,0,15,1572,0,21,1593,2935
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,465,1,16,105,1,3,3,7,194,59,4,4,0,0,4,0,0,1,401,0,5,406,651
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,466,2,25,143,3,2,4,7,308,102,6,4,0,1,5,0,0,3,613,0,8,621,1013
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,5,35,187,8,8,27,53,1126,282,8,6,1,0,19,1,0,13,1774,0,40,1814,3588
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,4,25,211,8,11,24,32,862,292,6,1,0,0,6,4,0,14,1496,0,29,1525,2621
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,469,3,28,139,7,5,18,31,643,147,8,1,0,0,14,2,0,6,1049,0,18,1067,1916
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,7,46,374,4,11,47,47,1712,288,7,5,1,5,18,2,7,29,2603,1,32,2636,4854
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,4,45,141,15,15,24,19,304,67,1,3,0,2,1,1,2,0,640,1,65,706,1712
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,472,2,13,94,6,10,14,13,114,26,0,2,1,0,1,0,0,0,294,3,60,357,735
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,473,3,28,121,9,9,26,26,491,80,0,2,0,1,3,0,1,7,804,1,35,840,1820
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,474,1,19,84,9,5,8,15,224,34,0,0,1,0,0,1,0,0,400,0,24,424,741
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,475,1,11,75,4,3,3,8,132,34,1,3,0,0,1,1,2,1,279,0,18,297,579
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,476,3,32,94,10,14,26,22,351,80,1,1,3,2,4,2,1,7,650,3,39,692,1535
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,477,2,5,68,5,3,10,10,430,69,1,0,0,0,0,0,1,7,609,0,10,619,1060
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,478,2,41,74,4,2,7,12,422,102,1,0,0,0,3,1,0,7,676,0,11,687,1069
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,479,2,10,172,5,4,15,16,432,95,0,1,0,0,1,2,0,2,755,0,13,768,1141
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,480,2,18,67,8,13,15,16,458,59,2,2,1,0,4,1,0,4,668,0,22,690,1500
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,481,3,17,76,11,8,18,13,281,34,3,1,1,0,1,2,0,5,471,0,30,501,994
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,4,27,160,23,11,26,31,665,71,3,0,1,0,6,10,0,4,1038,0,40,1078,2654
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,483,3,29,155,6,9,11,15,384,38,5,0,0,0,0,1,1,1,655,0,34,689,1870
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,4,45,387,25,11,20,28,393,41,4,8,0,1,4,1,1,6,975,0,63,1038,1959
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,485,3,35,169,11,6,13,24,215,43,4,3,0,1,3,1,1,4,533,0,36,569,1165
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,3,183,160,21,12,22,36,389,105,3,14,1,1,6,0,0,1,954,0,52,1006,2239
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,4,26,330,29,11,29,14,275,43,5,2,0,3,4,0,1,2,774,0,60,834,1823
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,488,2,25,101,14,6,21,16,278,37,0,4,1,3,1,3,2,5,517,0,52,569,1208
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,489,2,19,157,19,5,21,8,267,29,1,2,0,0,2,1,0,1,532,0,23,555,828
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,490,2,18,200,13,10,28,11,377,60,1,4,0,0,5,3,2,5,737,0,20,757,1253
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,491,3,39,206,8,3,20,19,411,66,3,1,0,0,4,1,0,3,784,0,43,827,1309
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,492,2,10,177,11,1,20,3,128,11,2,3,0,2,0,0,0,0,368,1,30,399,931
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,493,2,22,132,16,2,20,6,140,18,1,1,1,1,0,0,0,1,361,0,14,375,847
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,494,3,15,131,32,14,17,14,232,25,4,2,0,1,2,1,0,3,493,0,30,523,1181
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,5,67,169,29,9,27,37,612,100,1,3,0,1,7,1,0,5,1068,0,39,1107,2773
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,496,1,6,26,1,1,1,8,143,41,0,0,0,0,2,1,0,0,230,0,1,231,319
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,497,2,25,84,3,2,9,11,209,54,0,2,0,0,0,0,0,4,403,0,33,436,896
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,498,1,0,0,1,1,3,2,60,7,0,1,0,0,0,0,0,1,76,0,2,78,103
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,499,3,33,124,9,16,34,21,685,108,2,1,3,0,3,1,0,6,1046,0,62,1108,2080
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,500,3,47,210,24,9,24,31,467,53,5,5,2,0,14,1,2,7,901,0,46,947,1890
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,501,2,15,90,13,5,21,22,435,52,3,0,1,0,6,4,0,8,675,0,29,704,1450
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,4,32,567,14,8,25,30,404,60,23,3,1,3,6,1,1,1,1179,0,88,1267,2703
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,503,3,12,124,29,2,14,12,277,36,2,4,0,0,2,2,1,3,520,0,22,542,1197
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,3,28,362,10,13,27,20,171,38,5,8,0,2,5,0,0,3,692,0,34,726,2214
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,505,2,29,137,9,3,16,14,219,35,1,0,0,0,2,0,0,3,468,0,20,488,1410
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,507,3,22,211,8,3,14,10,362,74,1,5,0,1,2,0,0,7,720,1,19,740,1511
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,3,27,257,12,12,22,26,578,113,3,3,0,0,7,1,1,12,1074,0,34,1108,2248
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,509,1,19,74,2,7,8,8,159,37,1,1,0,0,0,0,0,1,317,0,7,324,658
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,630,1,28,92,8,3,6,7,264,21,0,0,0,1,1,0,0,4,435,0,13,448,708
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,3,23,307,17,6,22,22,694,87,5,1,0,0,2,2,0,3,1191,0,24,1215,1873
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,3,31,272,27,12,30,26,604,99,4,0,0,0,4,0,0,5,1114,0,24,1138,1905
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,633,1,8,62,8,3,7,8,147,20,2,1,0,0,0,0,0,4,270,0,10,280,499
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,634,2,28,59,2,0,8,5,96,20,0,0,0,0,0,0,0,2,220,0,1,221,399
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,635,1,18,24,4,0,0,0,74,5,2,2,0,0,1,0,0,0,130,0,2,132,243
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,636,1,5,25,0,0,4,2,61,30,0,0,0,0,0,0,0,0,127,0,0,127,214
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,637,1,8,40,0,0,4,1,82,16,0,1,0,0,0,0,0,1,153,0,0,153,195
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,638,1,3,32,1,2,4,2,74,11,2,0,0,0,0,1,0,6,138,0,2,140,244
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,639,1,3,56,7,0,2,2,128,22,4,0,0,0,2,0,0,0,226,0,4,230,334
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,640,1,7,99,12,5,7,13,259,20,0,1,0,0,1,0,0,1,425,0,9,434,646
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,641,1,30,87,12,2,13,4,136,14,0,0,0,0,0,0,0,1,299,0,10,309,539
5,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,506,2,6,107,8,7,10,5,89,12,2,2,0,0,1,1,0,1,251,0,23,274,939
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,240,2,12,120,6,2,34,12,252,93,6,0,0,0,6,4,2,1,550,0,13,563,1074
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,241,2,6,53,7,6,42,7,302,26,0,0,0,0,3,2,0,6,460,0,11,471,935
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,242,1,2,22,2,0,9,3,110,8,0,0,1,0,0,0,0,2,159,0,6,165,300
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,243,1,4,43,6,1,90,3,121,34,1,1,0,0,1,1,0,1,307,0,13,320,611
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,244,1,3,18,2,1,42,4,60,27,2,0,0,0,0,1,1,1,162,0,2,164,261
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,245,2,13,31,6,5,55,10,296,55,1,0,0,0,5,4,0,2,483,0,10,493,1126
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,246,4,13,130,13,12,55,13,392,265,2,0,0,0,7,1,0,7,910,2,19,931,1543
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,247,1,5,94,3,4,23,13,174,95,1,0,0,0,5,0,0,0,417,0,8,425,733
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,248,1,4,52,1,7,15,5,194,15,1,1,0,0,0,2,0,2,299,0,8,307,624
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,249,2,13,89,3,3,107,8,321,50,3,1,0,0,4,2,0,3,607,1,23,631,1209
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,250,3,9,84,4,9,133,31,486,146,3,0,1,0,3,8,0,3,920,1,26,947,1908
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,251,1,7,32,3,6,63,10,161,16,0,0,0,0,2,3,0,3,306,0,7,313,628
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,252,1,7,23,2,2,16,0,134,12,2,0,0,0,2,1,0,0,201,0,4,205,596
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,253,1,3,18,7,2,49,2,123,16,0,0,0,0,1,2,0,0,223,0,7,230,530
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,254,1,0,11,1,3,17,3,104,19,0,0,0,0,0,0,0,1,159,0,3,162,394
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,255,2,12,30,5,5,64,5,346,38,0,1,0,0,5,5,0,3,519,0,12,531,1174
5,13,HIDALGO,5,IXMIQUILPAN,14,CARDONAL,256,2,3,53,10,2,58,5,181,19,0,1,1,0,8,2,0,0,343,0,8,351,872
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,316,3,19,288,13,14,41,22,565,82,6,0,0,0,11,2,1,5,1069,0,31,1100,2189
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,317,1,3,16,2,7,14,9,140,15,0,0,1,0,2,1,1,4,215,0,11,226,621
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,318,1,6,54,1,1,17,4,200,69,0,0,0,0,3,0,0,0,355,0,8,363,606
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,319,1,7,50,2,5,6,8,178,22,4,0,0,0,2,1,0,1,286,0,9,295,582
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,320,2,10,63,4,4,8,11,393,24,4,1,0,0,3,0,0,3,528,0,11,539,1101
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,321,1,5,29,5,6,15,5,129,20,1,2,0,1,0,1,0,1,220,0,10,230,624
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,322,2,5,133,2,10,11,6,227,50,1,1,0,0,5,0,0,4,455,2,11,468,1036
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,323,3,7,108,4,7,23,22,457,65,1,0,0,0,6,3,1,5,709,2,24,735,1599
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,324,1,0,50,0,3,12,11,82,4,1,0,0,0,0,0,0,0,163,1,2,166,374
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,325,1,5,50,4,0,2,3,69,6,0,1,0,0,1,0,0,0,141,0,6,147,283
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,326,1,2,20,0,3,8,1,59,3,1,0,0,0,1,1,0,0,99,0,4,103,179
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,327,2,14,166,28,8,30,15,392,41,6,0,1,0,4,6,0,5,716,0,20,736,1469
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,328,2,9,196,8,9,17,9,346,10,8,2,0,2,4,1,1,2,624,0,30,654,1253
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,329,3,30,243,20,6,66,24,494,28,5,1,1,2,3,3,0,3,929,0,19,948,1823
5,13,HIDALGO,5,IXMIQUILPAN,18,CHILCUAUTLA,330,1,2,11,0,1,2,4,50,3,1,0,0,1,0,0,0,0,75,0,6,81,150
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,547,3,16,113,2,8,25,30,513,113,3,1,1,0,6,7,0,3,841,3,18,862,1819
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,548,3,11,71,6,6,22,8,401,130,5,1,1,0,7,5,0,7,681,0,19,700,1802
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,549,3,27,108,10,12,24,27,343,88,4,7,0,0,19,5,1,4,679,0,23,702,1764
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,550,5,37,216,4,20,44,33,672,245,14,2,0,1,20,5,0,22,1335,0,31,1366,3208
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,551,3,33,149,2,16,20,24,391,107,6,1,0,0,6,3,1,5,764,0,12,776,1775
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,552,3,45,197,2,12,10,29,314,78,4,2,1,0,13,2,0,2,711,1,21,733,1551
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,553,6,56,250,5,17,31,52,651,142,22,5,0,0,12,12,0,9,1264,0,38,1302,3538
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,554,2,22,90,6,8,20,14,307,70,1,0,0,0,8,4,1,2,553,2,15,570,1307
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,555,3,33,174,6,9,19,40,371,86,8,4,0,0,3,3,0,4,760,1,20,781,1657
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,556,2,39,167,2,5,9,25,323,86,6,2,0,0,10,2,0,5,681,0,13,694,1439
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,557,2,24,114,3,8,11,17,304,60,5,1,0,0,9,3,0,4,563,0,15,578,1437
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,558,2,29,125,0,4,17,19,214,61,12,1,0,0,2,2,0,3,489,1,10,500,1067
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,559,2,20,135,2,4,10,16,240,57,12,0,0,1,5,3,2,2,509,1,16,526,1116
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,560,2,14,105,5,2,15,25,354,93,2,0,0,0,3,2,1,6,627,1,18,646,1488
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,561,3,13,105,4,4,21,22,388,50,1,0,0,0,7,3,0,7,625,0,12,637,1701
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,562,2,26,162,2,4,15,16,345,83,1,2,1,0,7,1,0,6,671,0,7,678,1416
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,563,4,61,356,18,17,33,57,908,203,5,0,0,1,7,1,1,3,1671,0,31,1702,1606
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,564,1,1,11,2,3,17,3,67,3,0,0,0,0,0,1,2,1,111,0,8,119,256
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,566,1,0,6,2,2,10,3,82,6,1,0,0,0,1,0,0,1,114,0,1,115,295
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,565,1,5,6,3,1,9,1,64,14,1,1,1,0,1,0,0,0,107,0,3,110,398
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,567,1,1,10,0,0,3,1,41,7,0,0,0,0,1,1,0,0,65,1,1,67,191
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,568,2,48,26,4,2,21,6,151,19,0,0,0,0,1,3,0,1,282,0,7,289,813
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,569,1,2,18,6,1,12,3,163,24,1,0,0,0,0,2,0,1,233,0,5,238,723
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,570,1,0,9,0,1,6,1,107,6,0,0,0,0,1,0,0,2,133,0,3,136,304
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,571,1,2,27,0,0,3,5,53,10,0,1,0,0,0,0,0,0,101,0,4,105,177
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,572,1,6,19,4,1,7,13,86,28,1,0,0,0,0,2,1,0,168,0,1,169,347
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,574,1,5,50,0,2,12,6,155,30,0,0,0,0,3,3,0,2,268,0,9,277,620
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,575,3,2,79,14,0,45,23,448,89,0,0,0,0,9,7,0,2,718,0,13,731,1616
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,577,1,2,14,2,6,64,6,182,23,1,0,0,0,4,6,0,3,313,0,6,319,735
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,579,2,16,33,3,3,34,15,183,36,2,0,0,0,6,6,0,5,342,0,9,351,911
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,580,2,9,32,2,4,51,12,408,47,2,0,0,0,5,3,1,3,579,0,28,607,1257
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,576,1,3,25,0,0,12,2,108,46,1,0,0,0,4,3,0,1,205,0,3,208,490
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,578,1,1,13,1,3,13,12,107,23,0,0,0,0,1,1,0,3,178,0,8,186,414
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,581,4,13,101,4,5,55,33,623,93,3,2,0,2,7,4,0,13,958,0,27,985,2021
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,582,1,4,14,3,3,12,10,221,15,0,0,0,0,4,1,0,1,288,0,8,296,685
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,583,1,3,27,1,3,23,12,211,25,0,0,0,0,3,3,0,2,313,0,4,317,739
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,584,1,0,17,0,0,2,7,74,22,1,0,0,0,1,0,0,1,125,0,6,131,287
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,586,2,7,55,5,6,28,7,352,24,2,3,0,1,4,5,0,2,501,0,26,527,1013
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,587,1,2,11,0,0,29,10,167,11,0,0,0,0,2,8,1,3,244,0,8,252,646
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,588,1,7,28,2,2,32,6,202,10,0,2,0,1,5,2,1,2,302,0,6,308,747
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,589,1,2,23,1,0,6,2,121,5,1,0,0,0,2,0,0,0,163,0,3,166,488
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,590,2,6,55,5,3,45,7,272,16,1,0,0,0,1,11,0,0,422,0,12,434,1027
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,591,1,4,17,1,6,10,11,197,22,0,1,0,0,4,0,0,3,276,0,16,292,712
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,585,1,10,26,1,2,16,4,164,12,0,0,0,0,0,0,0,0,235,0,10,245,704
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,592,1,6,28,4,4,110,10,71,10,1,0,0,0,1,5,1,3,254,0,3,257,499
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,593,5,31,115,8,17,43,24,697,109,3,2,0,0,8,12,2,8,1079,0,28,1107,2813
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,594,4,35,134,18,13,57,26,617,98,6,5,0,0,19,5,2,7,1042,0,23,1065,2532
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,595,6,21,124,12,14,226,16,940,76,5,3,0,0,5,11,1,8,1462,2,41,1505,3168
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,596,3,23,77,5,4,11,20,382,65,3,3,0,1,1,8,0,6,609,3,22,634,1580
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,597,4,27,224,8,8,96,24,757,77,4,1,0,0,28,15,0,8,1277,0,36,1313,2603
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,598,2,4,23,1,1,32,8,253,24,0,0,1,0,3,6,0,4,360,0,7,367,962
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,599,1,5,12,1,0,3,2,80,14,1,0,0,0,0,1,0,3,122,0,5,127,303
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,600,2,5,48,1,2,48,7,233,53,1,0,0,1,2,6,0,6,413,1,9,423,1179
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,601,4,20,139,7,7,39,26,901,320,4,3,0,1,9,4,1,18,1499,0,24,1523,2350
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,602,2,6,46,2,4,8,9,225,17,5,1,0,0,2,2,0,4,331,0,9,340,895
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,603,2,7,45,2,11,16,11,347,77,3,0,0,0,5,3,0,3,530,0,11,541,1177
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,604,1,0,8,0,1,3,1,48,0,0,1,0,0,0,0,0,1,63,0,0,63,113
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,605,1,7,54,1,6,17,19,176,19,0,0,0,0,3,0,0,1,303,0,21,324,706
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,606,1,4,24,3,1,4,1,99,9,0,0,0,0,1,0,0,3,149,0,4,153,503
5,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,607,4,15,121,12,8,27,32,685,96,4,0,0,1,15,3,0,8,1027,1,25,1053,2277
