CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,MORENA_PT_PVEM,MC,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,607,2,73,11,4,282,8,1,2,0,0,381,0,5,386,939
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,609,5,322,32,6,998,67,11,10,1,0,1447,0,37,1484,3627
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,612,1,121,15,1,179,12,0,5,0,0,333,0,8,341,745
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,650,2,118,27,2,403,25,0,2,0,0,577,0,7,584,1316
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,651,14,995,135,16,2692,139,24,13,0,0,4014,1,85,4100,10344
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,652,2,97,18,3,353,13,1,0,0,0,485,0,10,495,1068
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,664,2,138,26,5,341,14,2,2,0,0,528,1,13,542,1216
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,665,6,390,51,9,1270,78,6,4,2,0,1810,0,53,1863,4205
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,692,2,305,23,5,207,13,0,2,1,0,556,0,19,575,1070
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,693,3,129,41,8,265,12,2,5,2,0,464,0,14,478,1068
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,694,10,502,79,7,1496,77,14,6,2,0,2183,1,93,2277,6284
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,2049,3,250,66,3,494,53,10,7,1,0,884,1,17,902,1960
,28,TAMAULIPAS,12,H. MATAMOROS,22,MATAMOROS,2050,3,171,34,6,751,40,9,4,0,0,1015,1,18,1034,2041
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,1,1,88,61,0,174,2,3,0,0,0,328,0,1,329,476
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,2,2,199,138,8,282,6,2,2,0,0,637,2,8,647,1043
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,3,1,130,74,3,162,2,1,1,0,0,373,0,11,384,597
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,4,2,155,134,2,293,7,2,6,0,0,599,0,6,605,936
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,5,1,157,93,4,232,4,1,4,0,0,495,0,9,504,740
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,6,1,150,90,0,212,7,1,2,2,0,464,0,11,475,738
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,8,1,83,118,4,238,5,4,2,0,0,454,0,15,469,720
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,9,1,95,128,4,235,5,1,3,0,0,471,0,16,487,734
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,10,3,123,258,23,396,10,6,3,1,0,820,0,14,834,1226
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,11,1,98,132,3,166,3,0,1,0,0,403,0,7,410,625
,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,12,2,78,228,2,164,5,2,5,1,0,485,0,3,488,632
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,108,2,336,24,4,309,0,7,7,1,0,688,0,7,695,1103
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,109,1,189,9,2,216,1,2,3,1,0,423,0,0,423,708
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,110,2,236,33,2,237,3,4,1,0,0,516,0,8,524,818
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,111,2,127,6,1,58,1,1,1,0,0,195,0,2,197,270
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,112,1,164,3,1,122,0,3,1,0,0,294,0,3,297,395
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,113,1,70,0,3,38,0,0,0,1,0,112,0,0,112,181
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,114,2,332,13,3,237,1,3,1,0,0,590,0,7,597,1004
,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,115,1,72,4,0,87,3,0,0,0,0,166,0,2,168,243
,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,259,2,379,26,1,186,5,1,8,1,0,607,0,11,618,1002
,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,261,1,57,10,0,22,0,1,0,0,0,90,0,1,91,172
,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,262,1,142,2,1,37,2,1,3,0,0,188,1,1,190,283
,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,264,1,122,3,1,132,2,1,0,0,0,261,0,2,263,338
,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,265,2,208,10,2,79,2,4,2,1,0,308,0,2,310,473
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,311,2,175,177,2,307,5,2,5,2,0,675,0,13,688,911
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,312,2,199,151,3,236,8,2,10,0,0,609,2,9,620,785
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,313,1,176,81,4,150,6,3,3,0,0,423,0,8,431,636
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,314,2,159,85,3,281,10,2,0,0,1,541,0,6,547,768
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,315,1,140,99,2,213,6,3,3,0,0,466,0,4,470,674
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,316,3,359,317,0,479,14,3,9,0,0,1181,0,15,1196,1829
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,317,3,226,273,2,324,12,1,8,0,0,846,0,11,857,1218
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,318,3,200,201,1,191,14,3,4,0,0,614,1,13,628,917
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,319,1,68,208,1,196,7,1,4,0,0,485,1,4,490,642
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,320,2,225,172,2,223,5,3,0,1,0,631,0,4,635,837
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,321,2,268,230,1,327,9,2,9,0,0,846,0,6,852,1141
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,322,1,111,165,1,281,13,4,3,0,0,578,1,2,581,707
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,324,2,215,293,1,319,7,1,9,0,0,845,0,7,852,1117
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,325,2,133,179,0,202,1,5,2,0,0,522,0,6,528,671
,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜÉMEZ,326,1,72,80,0,35,1,1,6,0,0,195,0,8,203,268
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,346,2,41,13,5,805,23,1,0,0,0,888,1,16,905,1061
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,347,2,17,6,8,736,7,0,0,0,0,774,0,11,785,863
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,348,2,23,7,7,573,9,2,1,0,0,622,0,13,635,827
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,349,1,15,9,3,369,3,0,5,0,0,404,0,5,409,613
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,350,1,18,1,10,365,4,0,0,0,0,398,0,8,406,500
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,351,1,0,0,0,152,0,0,0,0,0,152,0,0,152,173
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,352,1,0,0,0,111,0,0,0,0,0,111,0,0,111,109
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,353,2,15,6,6,390,10,0,1,0,0,428,0,1,429,542
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,354,2,40,19,22,605,33,3,7,1,2,732,0,61,793,918
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,355,1,14,11,3,459,15,1,0,0,0,503,0,12,515,599
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,356,1,8,0,0,400,1,0,1,0,0,410,0,4,414,489
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,357,2,36,15,7,201,8,1,2,1,0,271,0,8,279,397
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,358,1,43,19,3,311,13,0,3,0,0,392,0,10,402,676
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,359,1,8,3,3,484,3,0,1,0,0,502,4,2,508,654
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,360,1,0,0,0,589,2,0,0,0,0,591,0,2,593,639
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,362,1,7,4,0,156,6,0,1,0,0,174,0,4,178,295
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,363,2,51,18,3,401,17,1,1,1,0,493,3,12,508,988
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,364,2,79,18,8,510,14,2,1,0,0,632,0,10,642,1332
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,365,1,39,16,4,264,10,0,0,0,0,333,0,8,341,689
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,366,2,28,13,5,394,11,1,1,0,0,453,1,9,463,804
,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,367,2,55,16,6,406,8,2,1,0,0,494,0,17,511,1030
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,2,270,102,4,467,5,2,3,3,0,856,0,15,871,1478
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,382,2,200,51,0,315,3,3,0,0,0,572,2,7,581,876
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,383,1,123,43,0,158,2,0,0,0,0,326,0,7,333,513
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,384,2,231,80,2,300,9,2,3,0,0,627,0,7,634,1024
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,385,2,187,88,0,270,5,1,2,0,0,553,0,6,559,881
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,386,2,61,37,0,118,2,1,1,0,0,220,0,0,220,332
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,387,1,62,20,0,88,0,1,4,0,0,175,1,0,176,265
,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,388,1,172,44,2,206,4,0,1,0,0,429,0,8,437,662
,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,408,2,17,5,3,308,12,0,2,1,0,348,0,6,354,416
,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,409,1,4,2,3,326,2,0,0,0,0,337,2,2,341,421
,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,410,2,20,3,3,434,6,0,0,0,0,466,0,6,472,629
,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,411,1,6,1,1,431,8,0,0,0,0,447,0,3,450,490
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,710,2,260,111,4,161,3,9,8,0,0,556,0,2,558,845
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,711,2,237,43,0,113,4,5,1,0,0,403,0,1,404,599
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,712,2,289,77,4,270,9,12,7,3,0,671,0,11,682,1026
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,713,1,171,11,1,208,11,5,1,1,0,409,0,8,417,632
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,714,2,114,57,4,157,5,8,3,0,0,348,1,2,351,510
,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,715,1,95,16,0,90,4,1,1,1,0,208,0,2,210,311
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,922,3,588,23,5,510,13,10,4,3,0,1156,0,16,1172,1520
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,923,2,276,11,3,270,4,8,1,0,0,573,0,11,584,811
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,924,3,615,21,14,499,16,7,9,1,0,1182,0,14,1196,1735
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,925,2,354,11,6,256,1,7,2,1,0,638,0,12,650,892
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,926,3,552,22,7,669,8,4,5,1,0,1268,0,21,1289,1903
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,927,2,397,16,6,332,7,9,2,0,0,769,0,18,787,1230
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,928,2,382,25,4,583,16,9,3,1,0,1023,0,15,1038,1414
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,929,2,300,10,1,260,7,8,1,0,0,587,0,16,603,821
,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,930,3,319,40,3,519,12,8,5,1,0,907,0,13,920,1253
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1211,1,46,9,2,258,5,0,0,0,0,320,0,9,329,525
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1212,1,36,5,1,234,3,3,0,0,0,282,0,7,289,466
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1213,1,3,3,3,64,1,0,1,0,0,75,0,2,77,112
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1214,1,9,4,3,153,6,1,3,0,0,179,1,1,181,279
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1215,2,33,15,3,207,4,1,1,0,0,264,0,1,265,384
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1216,1,28,8,10,397,10,1,0,0,0,454,2,12,468,602
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1217,1,24,10,4,294,7,2,1,1,0,343,0,14,357,501
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1218,1,21,10,6,237,5,0,0,0,0,279,0,10,289,431
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1219,2,25,18,1,271,8,0,1,0,1,325,0,7,332,574
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1220,1,30,21,6,388,8,1,3,0,0,457,0,15,472,723
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1221,3,56,21,8,687,12,4,1,0,0,789,0,26,815,1193
,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1222,2,73,18,5,614,14,0,4,0,0,728,0,14,742,1100
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1223,1,159,26,2,162,5,0,6,0,0,360,0,15,375,633
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1224,2,232,37,4,318,9,5,3,2,0,610,0,13,623,994
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1225,2,210,38,3,208,13,8,3,0,1,484,0,8,492,833
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1226,2,279,28,3,272,12,1,3,0,0,598,0,15,613,1008
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1227,2,208,37,5,242,8,7,4,0,0,511,0,14,525,920
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1228,2,303,35,2,284,6,6,4,1,0,641,0,19,660,1139
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1229,2,302,41,3,307,14,11,2,1,3,684,0,15,699,1272
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1230,1,199,19,1,210,4,5,1,0,0,439,0,14,453,718
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1231,1,173,15,1,221,3,3,0,0,0,416,0,7,423,670
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1232,3,570,121,6,752,28,24,5,5,1,1512,0,33,1545,997
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1233,2,321,45,4,306,8,9,3,1,0,697,0,25,722,1147
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1234,1,78,36,0,141,2,4,0,0,0,261,0,2,263,470
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1235,1,177,29,7,204,4,5,8,1,0,435,0,13,448,748
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1236,1,154,33,4,185,2,7,2,0,0,387,0,9,396,666
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1237,2,247,34,4,286,10,13,5,1,0,600,0,12,612,1044
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1238,2,226,41,8,262,16,4,6,1,1,565,1,18,584,1047
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1239,2,391,32,8,342,11,8,6,1,1,800,0,30,830,1422
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1240,1,217,18,1,148,7,2,3,0,0,396,0,15,411,665
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1241,1,209,24,1,169,5,2,1,0,0,411,0,17,428,705
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1242,2,265,25,8,298,9,6,6,0,1,618,0,17,635,1072
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1243,2,249,23,6,269,5,1,2,0,0,555,1,13,569,972
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1244,2,163,26,8,238,5,6,2,1,0,449,0,7,456,820
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1245,1,115,22,0,97,4,2,3,1,0,244,0,9,253,410
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1246,1,205,51,9,134,8,4,5,0,0,416,0,9,425,718
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1247,1,179,32,6,143,3,8,3,1,0,375,0,7,382,624
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1248,2,96,30,6,260,4,4,0,0,0,400,0,5,405,625
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1249,2,120,51,6,267,8,3,1,1,0,457,0,8,465,797
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1250,1,81,21,3,65,5,3,4,0,0,182,0,5,187,319
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1251,1,33,10,1,81,4,2,1,0,0,132,0,7,139,339
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1252,1,156,53,23,151,5,2,2,1,0,393,0,3,396,667
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1253,1,123,35,9,155,6,3,0,0,0,331,0,7,338,607
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1254,2,257,73,10,230,8,4,3,2,0,587,0,9,596,935
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1255,1,117,12,3,97,7,3,1,0,0,240,0,10,250,403
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1256,2,138,35,9,125,6,1,0,0,0,314,0,7,321,560
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1257,1,94,35,2,219,11,3,4,0,0,368,0,20,388,649
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1258,2,98,25,6,224,5,0,1,0,0,359,0,11,370,573
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1259,2,198,33,17,316,8,6,4,1,0,583,0,13,596,1155
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1260,2,125,36,7,280,13,2,0,1,0,464,0,14,478,859
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1261,1,83,20,3,124,0,0,2,1,0,233,0,7,240,437
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1262,2,114,18,9,250,14,2,0,0,0,407,0,11,418,739
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1263,2,162,39,11,313,16,7,1,0,0,549,0,21,570,1179
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1264,1,101,37,4,208,10,4,3,0,0,367,1,10,378,724
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1265,1,86,24,8,161,2,4,1,1,0,287,1,5,293,604
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1268,1,168,10,10,250,8,2,2,0,0,450,0,12,462,709
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1269,1,93,8,5,104,1,6,0,1,0,218,0,5,223,361
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1270,1,19,2,0,33,1,0,0,0,0,55,0,2,57,114
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1271,2,106,15,8,384,3,0,0,0,0,516,1,13,530,838
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1272,2,206,25,14,431,13,5,5,0,0,699,0,23,722,1148
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1275,1,34,13,1,51,1,1,0,0,0,101,0,0,101,209
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1276,1,77,6,7,201,5,1,0,0,0,297,0,7,304,500
,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1277,2,154,20,8,428,19,1,2,1,0,633,0,24,657,1057
,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1278,2,24,2,6,366,18,0,0,0,0,416,0,6,422,618
,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLAS,1279,1,1,1,0,242,5,0,0,0,0,249,0,5,254,328
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1712,2,51,17,6,590,10,0,0,0,0,674,0,12,686,884
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1713,3,43,14,3,599,13,0,2,0,0,674,0,12,686,865
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1714,2,3,5,3,394,10,0,0,0,0,415,0,52,467,517
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1715,2,0,0,0,468,8,0,0,0,0,476,0,34,510,521
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1716,1,25,7,5,468,9,0,0,0,0,514,0,11,525,682
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1717,1,5,4,2,322,4,0,0,0,0,337,0,30,367,479
,28,TAMAULIPAS,13,SAN FERNANDO,42,VILLAGRAN,1718,2,6,1,4,444,3,0,0,0,0,458,0,2,460,546
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1562,13,2170,152,22,3052,90,36,27,3,2,5554,2,139,5695,9567
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1563,2,346,24,2,391,16,6,2,3,0,790,0,17,807,1253
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1564,5,736,50,8,1110,21,20,16,1,0,1962,0,48,2010,3182
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1565,2,372,24,2,410,13,3,3,0,0,827,0,25,852,1167
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1566,5,905,64,11,1304,52,27,5,0,0,2368,0,66,2434,3479
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1567,3,762,150,6,569,52,28,4,1,0,1572,0,24,1596,2195
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1568,5,894,93,8,1145,59,22,10,1,0,2232,1,58,2291,3419
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1569,6,1209,196,8,1292,98,56,16,1,0,2876,0,47,2923,4259
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1570,3,452,92,3,572,40,27,3,0,0,1189,0,16,1205,1644
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1571,2,315,67,5,502,20,25,5,0,1,940,0,13,953,1321
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1572,3,516,77,7,665,38,25,8,0,1,1337,1,12,1350,1890
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1573,9,1706,143,13,2056,69,15,5,1,0,4008,2,28,4038,6382
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1574,2,210,32,0,361,15,6,1,0,0,625,0,10,635,867
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1575,2,288,11,1,473,9,11,1,0,0,794,0,7,801,1172
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1576,3,468,56,4,647,29,12,6,1,0,1223,1,17,1241,1850
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1577,10,1759,223,14,2538,97,61,15,2,0,4709,1,71,4781,6895
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1579,2,244,23,6,437,27,9,3,1,0,750,1,14,765,1132
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1580,2,259,28,1,482,13,5,0,0,0,788,1,8,797,1142
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1581,2,221,20,0,413,17,4,2,0,0,677,0,16,693,1010
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1582,2,340,23,1,399,14,15,4,0,0,796,0,13,809,1193
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1583,2,240,40,6,317,18,12,6,1,1,641,0,8,649,848
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1584,1,183,17,4,211,8,5,2,0,0,430,0,13,443,614
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1585,1,175,33,1,261,12,10,1,1,0,494,0,8,502,706
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1586,2,215,25,7,325,21,6,3,0,0,602,0,8,610,872
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1587,2,320,89,5,380,31,18,2,0,0,845,0,7,852,1151
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1588,8,1421,143,18,1925,96,38,7,2,0,3650,0,52,3702,5311
,28,TAMAULIPAS,14,CIUDAD VICTORIA,41,VICTORIA,1591,2,344,27,4,602,24,12,3,4,0,1020,2,20,1042,1447
