CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM_PT_MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1912,2,50,181,5,259,16,11,4,1,0,0,2,0,0,1,1,1,532,0,13,545,1047
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1913,2,41,121,7,286,22,3,2,1,0,0,5,0,0,0,0,0,488,1,11,500,1094
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1914,2,58,153,12,198,16,9,4,0,0,0,1,0,0,0,0,0,451,2,17,470,919
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1915,1,52,104,2,193,10,4,1,0,1,0,0,1,0,0,1,0,369,0,6,375,715
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1916,2,44,153,10,205,8,11,0,0,0,2,3,3,0,1,1,0,441,0,11,452,862
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1917,2,105,198,17,399,16,17,2,1,1,1,10,0,1,1,1,0,770,1,25,796,1493
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1918,2,68,142,9,255,20,10,5,1,1,0,2,0,0,1,1,1,516,0,18,534,983
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1919,2,98,132,6,181,8,14,2,0,0,0,10,0,0,0,0,0,451,1,7,459,796
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1920,2,138,184,20,336,12,12,2,2,1,3,4,1,1,0,0,0,716,1,26,743,1397
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1921,2,74,174,11,216,10,13,0,0,0,2,4,0,0,2,0,1,507,0,13,520,1008
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1922,2,91,233,13,320,15,16,5,1,0,1,1,0,0,1,0,0,697,0,21,718,1348
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1923,2,55,150,10,265,8,7,0,1,0,1,0,0,0,2,0,1,500,0,15,515,1064
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1924,2,101,127,15,382,12,12,4,1,2,0,4,1,0,0,0,0,661,1,19,681,1484
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1925,2,92,192,22,326,16,20,4,1,3,0,4,1,0,0,2,0,683,2,13,698,1246
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1926,2,73,153,6,271,9,14,4,1,0,1,1,1,0,0,0,0,534,1,11,546,1080
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1927,2,73,142,11,249,25,9,0,1,0,0,1,0,0,2,2,0,515,0,11,526,1038
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1928,2,77,196,15,337,29,14,0,1,1,1,2,0,0,1,0,1,675,0,12,687,1321
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1929,2,50,171,8,231,16,12,4,0,0,0,2,0,0,0,1,0,495,0,12,507,982
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1930,2,69,202,7,351,30,5,5,2,0,0,6,1,0,2,0,1,681,3,14,698,1228
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1931,2,86,199,20,354,19,6,0,1,1,1,1,0,0,0,0,0,688,0,22,710,1379
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1932,2,29,196,8,358,36,8,1,0,0,1,1,1,0,2,1,1,643,0,9,652,1390
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1933,2,38,161,20,326,19,13,1,2,0,2,3,0,1,2,1,1,590,0,23,613,1268
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1934,2,92,230,16,328,20,31,10,0,2,1,1,0,0,2,1,0,734,0,25,759,1315
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1935,2,112,218,17,338,32,21,5,3,1,0,6,0,0,2,0,1,756,3,16,775,1461
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1936,2,78,166,5,181,17,8,3,2,0,1,6,0,0,1,1,0,469,1,17,487,872
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1937,1,30,117,4,195,11,6,4,0,2,0,2,0,0,0,0,0,371,0,16,387,731
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1938,4,143,475,28,943,65,15,8,7,5,1,10,1,1,5,2,0,1709,0,40,1749,1554
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1939,3,47,196,15,406,25,13,2,0,0,1,4,0,0,0,2,0,711,1,16,728,1524
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1940,3,109,248,27,431,22,17,4,1,0,3,4,1,0,2,0,2,871,0,18,889,1938
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1941,3,71,180,17,410,17,17,1,0,0,1,2,0,0,1,1,0,718,2,15,735,1598
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1942,3,72,189,12,389,13,11,3,0,2,0,5,0,0,3,2,0,701,0,25,726,1539
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1943,2,15,148,22,304,12,3,3,1,1,1,4,0,0,1,0,0,515,0,22,537,1439
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1944,3,33,207,27,373,21,10,0,0,0,1,3,2,1,1,3,0,682,0,17,699,1754
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1945,3,37,166,15,435,4,7,4,1,1,1,1,0,0,2,2,0,676,0,21,697,1910
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1946,3,104,220,13,388,12,11,0,0,1,0,0,0,0,2,1,0,752,0,33,785,1531
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1947,2,81,133,14,339,10,19,5,1,1,0,7,0,1,5,1,0,617,0,22,639,1423
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1948,3,68,194,19,435,9,4,5,1,0,1,2,0,0,0,0,2,740,0,20,760,1573
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1949,2,78,199,12,309,13,13,2,2,1,0,6,7,1,1,0,1,645,0,28,673,1351
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1950,2,49,142,9,205,5,7,3,0,0,1,2,0,0,0,1,0,424,1,13,438,762
,15,MEXICO,8,ECATEPEC DE MORELOS,34,ECATEPEC DE MORELOS,1951,3,31,153,10,398,7,11,0,1,0,3,1,0,0,1,1,1,618,0,22,640,1638
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5137,3,7,271,11,904,2,3,1,2,1,0,3,0,0,0,2,0,1207,0,29,1236,1591
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5138,3,9,127,24,738,4,1,1,0,0,0,0,0,0,0,0,1,905,4,12,921,1348
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5139,2,2,130,9,416,2,1,0,0,0,0,1,0,0,2,0,0,563,0,14,577,820
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5140,2,2,116,5,411,4,3,0,0,0,1,3,0,0,0,0,0,545,0,9,554,834
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5141,2,1,81,7,395,2,2,0,0,0,0,0,0,0,0,0,0,488,1,7,496,731
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5142,1,2,136,11,250,4,0,0,0,0,0,0,0,0,0,0,0,403,1,17,421,682
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5143,3,1,188,12,779,8,1,0,0,0,0,1,2,0,1,0,0,993,0,26,1019,1517
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5144,1,0,45,2,123,1,0,0,0,0,0,0,0,0,0,0,0,171,0,6,177,259
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5145,2,2,156,6,485,1,2,0,0,0,0,0,0,0,0,0,0,652,0,3,655,931
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5146,1,2,122,6,311,1,0,0,0,0,0,0,0,0,0,0,0,442,0,3,445,627
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5147,3,2,162,6,528,2,1,0,0,0,0,1,0,0,0,0,0,702,0,5,707,1081
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5148,3,13,189,46,880,21,2,2,0,2,0,3,1,0,0,0,0,1159,0,23,1182,2079
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5149,1,0,30,4,88,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,123,209
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5150,1,1,64,7,241,2,0,1,0,0,1,0,0,0,0,0,0,317,0,6,323,471
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5151,1,0,64,4,289,4,1,0,0,1,0,0,0,0,0,0,0,363,0,9,372,595
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5152,2,4,66,31,456,3,3,0,0,0,1,0,0,0,1,1,1,567,0,3,570,968
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5153,2,4,263,11,594,3,2,0,0,0,0,0,0,0,0,0,0,877,0,9,886,1275
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5154,2,26,31,161,71,1,0,1,0,0,0,0,0,0,0,0,0,291,0,5,296,421
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5155,2,1,71,4,269,0,1,0,0,0,0,0,0,0,0,0,0,346,0,3,349,518
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5156,1,2,109,2,211,1,0,0,0,0,0,2,0,0,0,0,0,327,0,0,327,537
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5157,2,4,106,8,470,7,1,0,0,0,0,1,0,0,0,0,0,597,0,12,609,936
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5158,2,3,74,5,411,3,0,1,0,1,0,0,1,0,0,0,0,499,0,5,504,792
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5159,1,1,109,0,280,3,3,0,0,0,0,1,0,0,0,0,0,397,1,4,402,674
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5160,2,1,67,3,249,2,1,1,0,0,0,0,0,0,1,0,0,325,1,1,327,503
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5161,2,1,180,21,409,1,3,3,1,1,0,0,0,0,3,0,0,623,0,8,631,1097
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5162,1,2,60,0,163,0,0,0,1,0,0,0,0,0,0,0,0,226,0,4,230,385
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5163,2,3,219,12,495,1,3,0,0,1,0,1,0,0,1,0,0,736,0,7,743,1190
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5164,2,6,96,0,329,2,0,1,0,1,0,0,0,0,0,0,0,435,2,3,440,587
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5165,2,5,106,4,195,0,0,0,0,0,0,0,0,0,0,0,0,310,0,3,313,488
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5166,1,0,29,10,218,3,0,0,0,0,0,0,0,0,0,0,0,260,1,0,261,465
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5167,1,1,36,3,210,1,0,0,0,0,0,0,0,0,0,0,0,251,0,6,257,383
,15,MEXICO,9,TEJUPILCO DE HIDALGO,106,TLATLAYA,5168,1,0,58,3,253,5,0,0,0,0,0,0,0,0,1,0,0,320,0,10,330,489
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5443,3,147,362,29,523,10,31,5,0,1,0,3,1,1,2,0,1,1116,0,26,1142,1880
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5444,3,76,316,31,514,10,14,10,1,0,0,1,4,0,1,1,1,980,1,21,1002,1686
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5445,2,62,311,25,362,8,6,9,1,1,0,2,1,1,0,0,0,789,0,21,810,1339
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5446,2,43,241,10,254,3,8,5,0,0,0,1,3,0,4,0,0,572,1,11,584,919
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5447,3,117,344,16,471,13,6,8,0,1,1,3,0,0,2,0,0,982,0,14,996,1630
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5448,2,67,192,25,189,6,6,7,0,0,1,4,0,0,2,0,0,499,0,12,511,756
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5449,2,45,216,23,271,3,4,7,0,0,0,2,1,1,3,1,0,577,0,20,597,1004
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5450,3,53,297,42,367,15,3,9,0,2,0,1,0,2,5,2,0,798,0,20,818,1425
,15,MEXICO,9,TEJUPILCO DE HIDALGO,108,TONATICO,5451,1,12,89,4,161,0,0,2,0,3,0,0,0,0,0,0,0,271,0,4,275,394
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5807,2,41,172,8,590,9,5,4,1,1,0,4,1,0,0,0,0,836,0,16,852,1321
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5808,3,56,237,26,772,11,11,2,0,1,1,4,2,0,1,2,0,1126,0,22,1148,1783
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5809,2,26,186,9,377,11,2,0,0,3,0,6,0,1,1,0,0,622,0,23,645,1160
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5810,2,21,111,11,357,6,1,0,0,0,1,1,1,0,0,0,0,510,0,9,519,860
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5811,1,28,125,8,221,12,1,5,0,0,0,0,5,0,0,0,1,406,0,0,406,644
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5812,2,8,88,2,156,0,0,0,0,0,0,0,0,0,0,0,4,258,0,18,276,568
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5813,1,8,45,0,85,2,0,1,0,0,1,4,1,0,0,0,0,147,0,5,152,252
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5814,1,3,31,1,101,0,1,0,0,0,0,0,0,0,0,0,0,137,0,5,142,206
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5815,1,1,63,2,92,1,0,1,0,0,1,0,0,0,0,0,0,161,0,2,163,240
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5816,2,9,124,10,489,11,6,0,1,2,0,2,0,0,0,0,0,654,2,20,676,907
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5817,1,43,74,13,203,9,5,1,2,0,2,2,0,0,0,3,0,357,0,9,366,592
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5818,3,32,88,27,447,14,2,3,0,0,0,1,0,1,1,0,2,618,0,18,636,1096
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5819,1,19,96,9,197,8,1,3,1,0,1,0,1,1,0,1,0,338,0,18,356,579
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5820,2,8,38,4,214,7,1,1,0,1,1,1,0,0,0,0,0,276,1,15,292,463
,15,MEXICO,9,TEJUPILCO DE HIDALGO,118,ZACUALPAN,5821,1,36,22,1,56,4,0,3,0,0,0,2,0,0,0,0,0,124,0,1,125,196
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4266,1,9,36,6,38,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,90,201
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4267,1,8,151,3,281,4,0,2,0,0,0,0,0,0,0,0,0,449,0,11,460,683
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4268,2,4,177,67,199,6,0,0,0,0,0,0,0,0,4,0,0,457,0,10,467,766
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4269,1,3,58,3,120,1,0,0,0,0,0,0,0,0,0,0,0,185,0,7,192,342
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4270,3,13,300,29,498,7,5,3,0,1,0,0,0,0,0,1,1,858,1,12,871,1233
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4271,3,6,253,13,433,5,3,3,0,0,1,1,0,0,1,1,0,720,0,17,737,1287
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4272,2,12,211,19,280,9,2,3,0,0,0,4,0,0,0,0,0,540,0,8,548,1009
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4273,1,4,157,10,158,12,1,1,0,0,0,5,0,0,1,0,0,349,0,18,367,570
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4278,3,8,190,23,333,12,4,3,0,0,0,0,0,0,0,0,0,573,0,24,597,1126
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4281,2,10,249,3,397,15,2,0,0,0,0,1,0,0,0,0,0,677,1,10,688,1132
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4282,1,5,110,9,177,6,1,4,0,1,4,0,0,0,3,0,0,320,0,0,320,526
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4284,3,13,217,24,510,10,6,4,1,2,0,4,1,0,1,0,0,793,0,30,823,1609
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4285,3,31,359,19,599,19,11,4,0,1,1,3,1,0,5,1,0,1054,2,31,1087,2000
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4286,4,35,421,28,657,16,24,10,1,1,1,8,1,2,4,1,0,1210,0,28,1238,2321
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4287,3,18,387,33,596,15,8,14,1,1,1,5,0,0,4,1,0,1084,0,49,1133,2046
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4288,1,6,59,0,45,2,0,0,0,0,0,0,0,0,0,0,2,114,0,5,119,187
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4289,2,7,123,16,124,13,2,3,0,0,0,0,0,0,1,0,1,290,1,23,314,542
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4290,2,18,219,27,422,13,0,5,0,1,0,0,0,1,2,1,0,709,0,26,735,1226
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4296,1,1,45,1,41,5,0,0,0,0,0,0,0,0,0,0,0,93,0,6,99,156
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4301,1,8,258,27,92,11,5,1,0,0,1,2,1,0,1,0,0,407,0,8,415,722
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4302,1,8,152,18,58,4,2,5,0,1,0,1,0,0,0,0,0,249,0,6,255,489
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4306,1,0,68,2,32,1,0,0,0,0,0,0,0,0,0,0,0,103,0,1,104,198
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4317,1,1,75,2,117,1,2,1,0,0,0,2,1,0,0,0,0,202,0,5,207,390
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4318,2,9,176,10,440,5,6,1,1,0,0,3,0,0,1,0,0,652,0,15,667,1037
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,4320,1,1,40,3,30,0,0,0,0,0,0,0,1,0,0,0,0,75,0,1,76,132
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,5929,1,8,97,8,219,3,3,1,0,0,0,0,0,0,1,0,0,340,0,9,349,563
,15,MEXICO,9,TEJUPILCO DE HIDALGO,123,LUVIANOS,5930,1,1,28,1,57,2,0,1,0,0,0,0,0,0,1,0,0,91,0,2,93,132
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,629,4,45,485,19,665,11,22,7,1,0,1,6,0,1,0,0,0,1263,0,45,1308,2559
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,630,4,47,432,20,730,17,13,4,0,2,1,3,0,0,2,1,0,1272,0,28,1300,2507
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,631,3,60,451,12,615,12,13,8,0,2,0,7,1,0,0,0,0,1181,0,41,1222,2181
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,632,5,66,383,25,708,24,14,4,2,1,0,10,0,0,1,1,0,1239,0,33,1272,2577
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,633,2,21,228,10,156,8,2,5,0,0,0,1,0,0,3,0,1,435,0,17,452,880
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,634,3,32,299,9,216,7,4,13,1,0,1,4,0,2,1,0,0,589,0,18,607,1629
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,635,2,17,129,0,36,2,4,0,0,0,0,0,0,0,0,0,0,188,0,6,194,1210
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,636,4,38,294,26,498,13,8,7,4,2,2,8,2,0,0,0,0,902,1,31,934,2650
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,637,3,40,260,23,491,13,10,2,0,1,0,8,3,1,1,0,1,854,11,19,884,1679
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,638,2,7,240,6,96,6,3,5,2,1,4,3,0,0,0,0,0,373,2,12,387,710
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,639,2,63,305,12,234,8,11,2,0,1,0,10,0,0,1,0,1,648,2,39,689,1215
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,640,2,53,313,10,251,15,3,2,0,0,0,1,0,1,0,1,0,650,0,31,681,1080
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,641,3,41,212,14,499,13,13,1,1,0,0,3,1,0,2,0,0,800,1,24,825,1682
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,642,3,24,233,7,242,12,5,2,0,2,2,0,0,0,1,2,0,532,0,21,553,1105
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,643,2,12,210,4,186,8,1,0,0,1,0,0,0,0,1,0,0,423,0,39,462,843
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,644,3,36,243,19,440,11,12,4,0,0,3,5,0,1,0,1,0,775,0,22,797,1712
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,645,2,26,135,11,282,10,0,0,0,0,0,0,0,0,0,0,0,464,0,22,486,937
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,646,2,42,151,20,401,45,8,0,0,0,0,0,0,0,0,0,0,667,0,38,705,1216
,15,MEXICO,9,TEJUPILCO DE HIDALGO,21,COATEPEC HARINAS,647,2,43,262,11,136,8,4,2,0,0,0,7,0,1,1,0,0,475,0,16,491,768
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,82,2,11,396,5,344,2,2,3,0,0,0,5,0,0,1,0,0,769,0,23,792,1003
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,83,2,25,376,9,533,2,6,3,0,1,0,2,0,0,1,1,0,959,1,24,984,1303
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,84,2,15,306,10,603,10,3,3,0,0,0,2,0,1,0,0,1,954,0,30,984,1428
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,85,2,9,233,7,458,1,1,3,0,4,1,1,0,0,0,0,0,718,1,14,733,1007
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,86,4,37,607,29,1057,7,6,5,1,1,0,3,1,0,0,0,0,1754,0,50,1804,2780
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,87,2,10,235,3,260,2,0,2,0,0,0,3,0,0,0,1,0,516,0,25,541,926
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,88,2,8,187,8,277,6,2,1,0,0,0,0,0,0,0,1,0,490,0,13,503,795
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,89,2,6,209,4,307,4,10,3,0,0,0,2,0,0,0,0,0,545,0,12,557,870
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,90,1,4,85,0,55,3,1,1,0,0,0,0,0,0,1,0,0,150,0,3,153,208
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,91,1,2,71,2,72,0,0,0,0,0,0,0,0,0,1,0,0,148,0,1,149,225
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,92,2,15,330,12,318,11,8,3,0,0,0,4,0,1,1,1,0,704,0,13,717,1136
,15,MEXICO,9,TEJUPILCO DE HIDALGO,4,ALMOLOYA DE ALQUISIRAS,93,1,7,176,9,247,4,0,0,0,0,0,3,0,0,0,0,0,446,0,17,463,705
